session_id,user_id,task,phase,t_ms,type,x,y,pressure,tiltX,tiltY,extra,json
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40006,tap_down,840.8333129882812,385,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":40006;"x":840.8333129882812;"y":385;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40028,pointermove,840.8333129882812,385.8333435058594,0.5,0,0,{"velocity":0.039124108234412175;"dx":0;"dy":0.833343505859375;"dt":21.30000001192093},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":40028;"x":840.8333129882812;"y":385.8333435058594;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.039124108234412175;"dx":0;"dy":0.833343505859375;"dt":21.30000001192093}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40045,pointermove,840.8333129882812,386.6666564941406,0.5,0,0,{"velocity":0.04873175380257505;"dx":0;"dy":0.83331298828125;"dt":17.099999964237213},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":40045;"x":840.8333129882812;"y":386.6666564941406;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.04873175380257505;"dx":0;"dy":0.83331298828125;"dt":17.099999964237213}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40062,pointermove,840.8333129882812,387.5,0.5,0,0,{"velocity":0.048450203862613166;"dx":0;"dy":0.833343505859375;"dt":17.19999998807907},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":40062;"x":840.8333129882812;"y":387.5;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.048450203862613166;"dx":0;"dy":0.833343505859375;"dt":17.19999998807907}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40094,pointerup,840.8333129882812,387.5,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":40094;"x":840.8333129882812;"y":387.5;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40095,tap_up,840.8333129882812,387.5,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":40095;"x":840.8333129882812;"y":387.5;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":88;"errorDistance":57;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40306,target_spawn,747,273,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":40306;"x":747;"y":273;"pressure":"";"tiltX":"";"tiltY":"";"radius":97.57583546542513;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40935,pointerdown,757.5,302.5,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":40935;"x":757.5;"y":302.5;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40936,tap_down,757.5,302.5,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":40936;"x":757.5;"y":302.5;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40941,pointerup,757.5,302.5,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":40941;"x":757.5;"y":302.5;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,40942,tap_up,757.5,302.5,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":40942;"x":757.5;"y":302.5;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":6;"errorDistance":32;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,41150,target_spawn,723,788,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":41150;"x":723;"y":788;"pressure":"";"tiltX":"";"tiltY":"";"radius":57.42727147131983;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,41917,pointerdown,733.3333129882812,776.6666870117188,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":41917;"x":733.3333129882812;"y":776.6666870117188;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,41917,tap_down,733.3333129882812,776.6666870117188,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":41917;"x":733.3333129882812;"y":776.6666870117188;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,41922,pointerup,733.3333129882812,776.6666870117188,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":41922;"x":733.3333129882812;"y":776.6666870117188;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,41922,tap_up,733.3333129882812,776.6666870117188,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":41922;"x":733.3333129882812;"y":776.6666870117188;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":5;"errorDistance":15;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,progress,42008,progress,,,,,,,{"task":"tap_targets";"phase":"progress";"type":"progress";"t_ms":42008;"x":"";"y":"";"pressure":"";"tiltX":"";"tiltY":"";"hits":15;"misses":0;"total":15;"median_tap_duration":38;"median_error_distance":25;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,42132,target_spawn,681,363,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":42132;"x":681;"y":363;"pressure":"";"tiltX":"";"tiltY":"";"radius":28.40634083821314;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,42786,pointerdown,677.5,359.1666564941406,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":42786;"x":677.5;"y":359.1666564941406;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,42787,tap_down,677.5,359.1666564941406,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":42787;"x":677.5;"y":359.1666564941406;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,42801,pointerup,677.5,359.1666564941406,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":42801;"x":677.5;"y":359.1666564941406;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,42802,tap_up,677.5,359.1666564941406,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":42802;"x":677.5;"y":359.1666564941406;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":15;"errorDistance":5;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,43004,target_spawn,725,311,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":43004;"x":725;"y":311;"pressure":"";"tiltX":"";"tiltY":"";"radius":107.3448455141782;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,43355,pointerdown,754.1666870117188,340.8333435058594,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":43355;"x":754.1666870117188;"y":340.8333435058594;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,43356,tap_down,754.1666870117188,340.8333435058594,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":43356;"x":754.1666870117188;"y":340.8333435058594;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,43398,pointerup,754.1666870117188,340.8333435058594,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":43398;"x":754.1666870117188;"y":340.8333435058594;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,43398,tap_up,754.1666870117188,340.8333435058594,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":43398;"x":754.1666870117188;"y":340.8333435058594;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":43;"errorDistance":42;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,43609,target_spawn,745,387,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":43609;"x":745;"y":387;"pressure":"";"tiltX":"";"tiltY":"";"radius":124.812013489497;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,43966,pointerdown,810.8333129882812,381.6666564941406,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":43966;"x":810.8333129882812;"y":381.6666564941406;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,43966,tap_down,810.8333129882812,381.6666564941406,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":43966;"x":810.8333129882812;"y":381.6666564941406;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,43991,pointerup,810.8333129882812,381.6666564941406,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":43991;"x":810.8333129882812;"y":381.6666564941406;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,43992,tap_up,810.8333129882812,381.6666564941406,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":43992;"x":810.8333129882812;"y":381.6666564941406;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":26;"errorDistance":66;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,44202,target_spawn,785,180,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":44202;"x":785;"y":180;"pressure":"";"tiltX":"";"tiltY":"";"radius":55.918655197237186;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,44739,pointerdown,815.8333129882812,195,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":44739;"x":815.8333129882812;"y":195;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,44739,tap_down,815.8333129882812,195,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":44739;"x":815.8333129882812;"y":195;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,44739,pointerup,815.8333129882812,195,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":44739;"x":815.8333129882812;"y":195;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,44739,tap_up,815.8333129882812,195,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":44739;"x":815.8333129882812;"y":195;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":1;"errorDistance":34;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,44952,target_spawn,721,506,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":44952;"x":721;"y":506;"pressure":"";"tiltX":"";"tiltY":"";"radius":46.87641812192991;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,45558,pointerdown,728.3333129882812,515.8333129882812,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":45558;"x":728.3333129882812;"y":515.8333129882812;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,45559,tap_down,728.3333129882812,515.8333129882812,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":45559;"x":728.3333129882812;"y":515.8333129882812;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,45576,pointerup,728.3333129882812,515.8333129882812,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":45576;"x":728.3333129882812;"y":515.8333129882812;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,45576,tap_up,728.3333129882812,515.8333129882812,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":45576;"x":728.3333129882812;"y":515.8333129882812;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":18;"errorDistance":12;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,45790,target_spawn,837,797,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":45790;"x":837;"y":797;"pressure":"";"tiltX":"";"tiltY":"";"radius":46.90670043105169;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,47153,pointerdown,844.1666870117188,801.6666870117188,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":47153;"x":844.1666870117188;"y":801.6666870117188;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,47154,tap_down,844.1666870117188,801.6666870117188,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":47154;"x":844.1666870117188;"y":801.6666870117188;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,47182,pointermove,844.1666870117188,802.5,0.5,0,0,{"velocity":0.029867849067862186;"dx":0;"dy":0.83331298828125;"dt":27.899999976158142},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":47182;"x":844.1666870117188;"y":802.5;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.029867849067862186;"dx":0;"dy":0.83331298828125;"dt":27.899999976158142}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,47208,pointerup,844.1666870117188,802.5,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":47208;"x":844.1666870117188;"y":802.5;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,47208,tap_up,844.1666870117188,802.5,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":47208;"x":844.1666870117188;"y":802.5;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":54;"errorDistance":9;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,47411,target_spawn,937,442,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":47411;"x":937;"y":442;"pressure":"";"tiltX":"";"tiltY":"";"radius":72.37016020457897;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,47904,pointerdown,948.3333129882812,495.83331298828125,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":47904;"x":948.3333129882812;"y":495.83331298828125;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,47904,tap_down,948.3333129882812,495.83331298828125,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":47904;"x":948.3333129882812;"y":495.83331298828125;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,47928,pointerup,948.3333129882812,495.83331298828125,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":47928;"x":948.3333129882812;"y":495.83331298828125;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,47928,tap_up,948.3333129882812,495.83331298828125,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":47928;"x":948.3333129882812;"y":495.83331298828125;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":24;"errorDistance":55;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,48143,target_spawn,865,252,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":48143;"x":865;"y":252;"pressure":"";"tiltX":"";"tiltY":"";"radius":128.17190546277666;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,48659,pointerdown,874.1666259765625,305,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":48659;"x":874.1666259765625;"y":305;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,48659,tap_down,874.1666259765625,305,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":48659;"x":874.1666259765625;"y":305;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,48682,pointerup,874.1666259765625,305,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":48682;"x":874.1666259765625;"y":305;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,48683,tap_up,874.1666259765625,305,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":48683;"x":874.1666259765625;"y":305;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":23;"errorDistance":54;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,48892,target_spawn,706,164,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":48892;"x":706;"y":164;"pressure":"";"tiltX":"";"tiltY":"";"radius":30.21793968120858;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,50508,pointerdown,689.1666870117188,173.3333282470703,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":50508;"x":689.1666870117188;"y":173.3333282470703;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,50508,tap_down,689.1666870117188,173.3333282470703,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":50508;"x":689.1666870117188;"y":173.3333282470703;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,50550,pointerup,689.1666870117188,173.3333282470703,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":50550;"x":689.1666870117188;"y":173.3333282470703;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,50550,tap_up,689.1666870117188,173.3333282470703,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":50550;"x":689.1666870117188;"y":173.3333282470703;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":42;"errorDistance":20;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,50765,target_spawn,742,358,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":50765;"x":742;"y":358;"pressure":"";"tiltX":"";"tiltY":"";"radius":124.54941695030263;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,51236,pointerdown,800.8333129882812,372.5,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":51236;"x":800.8333129882812;"y":372.5;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,51236,tap_down,800.8333129882812,372.5,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":51236;"x":800.8333129882812;"y":372.5;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,51269,pointermove,801.6666870117188,372.5,0.5,0,0,{"velocity":0.02556362037888731;"dx":0.8333740234375;"dy":0;"dt":32.59999996423721},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":51269;"x":801.6666870117188;"y":372.5;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.02556362037888731;"dx":0.8333740234375;"dy":0;"dt":32.59999996423721}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,51277,pointerup,801.6666870117188,372.5,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":51277;"x":801.6666870117188;"y":372.5;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,51278,tap_up,801.6666870117188,372.5,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":51278;"x":801.6666870117188;"y":372.5;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":42;"errorDistance":61;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,51485,target_spawn,714,749,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":51485;"x":714;"y":749;"pressure":"";"tiltX":"";"tiltY":"";"radius":66.23413920684857;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,52384,pointerdown,743.3333129882812,733.3333129882812,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":52384;"x":743.3333129882812;"y":733.3333129882812;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,52385,tap_down,743.3333129882812,733.3333129882812,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":52385;"x":743.3333129882812;"y":733.3333129882812;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,52409,pointerup,743.3333129882812,733.3333129882812,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":52409;"x":743.3333129882812;"y":733.3333129882812;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,52409,tap_up,743.3333129882812,733.3333129882812,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":52409;"x":743.3333129882812;"y":733.3333129882812;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":24;"errorDistance":33;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,52624,target_spawn,848,254,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":52624;"x":848;"y":254;"pressure":"";"tiltX":"";"tiltY":"";"radius":124.78561729229372;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,53111,pointerdown,811.6666870117188,223.3333282470703,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":53111;"x":811.6666870117188;"y":223.3333282470703;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,53112,tap_down,811.6666870117188,223.3333282470703,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":53112;"x":811.6666870117188;"y":223.3333282470703;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,53173,pointerup,811.6666870117188,223.3333282470703,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":53173;"x":811.6666870117188;"y":223.3333282470703;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,53174,tap_up,811.6666870117188,223.3333282470703,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":53174;"x":811.6666870117188;"y":223.3333282470703;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":62;"errorDistance":48;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,53384,target_spawn,861,144,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":53384;"x":861;"y":144;"pressure":"";"tiltX":"";"tiltY":"";"radius":27.724587934824957;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,53926,pointerdown,890,176.6666717529297,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":53926;"x":890;"y":176.6666717529297;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,53927,tap_down,890,176.6666717529297,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":53927;"x":890;"y":176.6666717529297;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,53933,pointerup,890,176.6666717529297,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":53933;"x":890;"y":176.6666717529297;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
